idx	X	Y	component
243	9171.366129287446	44926.42633248257	0
244	9171.357710254291	44926.43044477908	0
245	9228.586593699794	44935.33431607136	0
246	9228.586436514845	44935.33429787537	0
247	9229.612108982488	44935.00076413356	0
248	9228.584232433044	44935.31007101384	0
249	9229.583936343421	44935.26553729077	0
250	9229.584102319837	44935.26546181164	0
251	9234.271770833118	44937.45967292062	0
252	9234.272408204328	44937.46337414136	0
253	9234.914400287416	44938.10537657015	0
254	9234.272183920075	44937.45971336214	0
255	9235.250031240677	44937.78172249672	0
256	9235.248926330205	44937.78162059239	0
257	9247.605683544505	44938.18271895212	0
258	9247.585745031531	44938.19641490869	0
259	9248.570529792501	44938.536046537	0
260	9247.606012878568	44938.1827434873	0
261	9248.596190124357	44938.47743794032	0
262	9248.594735666105	44938.47729795967	0
263	9289.646248800556	44941.18585112498	0
264	9289.632448868324	44941.19693433448	0
265	9290.569461922059	44941.46245423309	0
266	9289.648996335665	44941.18629567664	0
267	9290.585529341246	44941.45876517816	0
268	9290.585585592322	44941.45878063126	0
269	9376.457818828785	44952.38970874425	0
270	9376.643834059301	44952.34248747337	0
271	9376.797977940609	44953.30490148192	0
272	9376.457214520487	44952.38993995066	0
273	9376.809063104221	44953.29679848353	0
274	9376.797860188417	44953.30476310204	0
275	9487.132900091972	44961.26299213012	0
276	9487.132643665413	44961.26299504335	0
277	9488.00774917446	44960.76444255983	0
278	9487.130137498047	44961.26857429255	0
279	9487.951879581073	44960.76151022987	0
280	9488.008408295798	44960.76450704984	0
281	9505.526120301518	44961.17908184649	0
282	9505.52646564215	44961.17907176242	0
283	9506.492517085375	44961.44725962754	0
284	9505.525977230645	44961.17959774419	0
285	9506.490023237951	44961.46202180038	0
286	9506.4902189329	44961.46187089216	0
287	9549.831877678575	44965.49451241039	0
288	9549.833692806569	44965.50257634495	0
289	9550.509712447936	44965.82996067563	0
290	9549.830649893789	44965.49467146359	0
291	9550.617172266437	44965.77097967259	0
292	9550.616032172387	44965.77112894468	0
293	9564.418494484657	44965.77366296983	0
294	9564.418762400157	44965.77362537316	0
295	9565.395298945572	44965.66005584037	0
296	9564.453623350521	44965.81285555183	0
297	9565.394360879589	44965.66114330947	0
298	9565.394673049428	44965.66022896965	0
299	9592.148610342039	44960.86792126588	0
300	9592.152433995492	44960.85895095757	0
301	9593.199127118896	44960.40058545177	0
302	9592.148740110148	44960.86863776676	0
303	9593.127109156128	44960.40470660218	0
304	9593.198948804871	44960.40082957006	0
305	9602.371493262865	44958.79568202294	0
306	9602.374742626052	44958.80046512614	0
307	9603.419964633948	44958.56289285995	0
308	9602.372230086192	44958.79556910501	0
309	9603.381169875189	44958.52543104604	0
310	9603.41964337384	44958.56289375828	0
311	9628.83898177564	44952.0425322235	0
312	9628.839715164911	44952.0422671214	0
313	9629.834784012361	44951.82260031694	0
314	9628.845312331672	44952.05306362244	0
315	9629.837229256242	44951.82226421218	0
316	9629.838362169015	44951.82198607318	0
317	9631.682420125093	44950.83787849351	0
318	9631.682420125995	44950.83787849309	0
319	9632.74033168795	44950.78171859512	0
320	9631.682803949254	44950.83683070129	0
321	9632.740446960961	44950.78146739673	0
322	9632.740446959957	44950.78146739674	0
323	9689.329299051031	44937.53471587156	0
324	9689.329005014639	44937.53498627816	0
325	9690.314619753044	44937.14130005976	0
326	9689.328223423072	44937.53500938157	0
327	9690.254303987283	44937.10081648822	0
328	9690.254275271516	44937.10087238481	0
329	9698.504058370563	44935.6202069486	0
330	9698.505497987433	44935.62038774604	0
331	9699.474460891193	44935.26159503275	0
332	9698.504058369595	44935.62020694837	0
333	9699.477158208829	44935.25975367856	0
334	9699.477058594071	44935.2597393133	0
335	9701.448546220003	44934.53087476367	0
336	9701.448681335198	44934.53078055459	0
337	9702.418229247662	44934.13522532356	0
338	9701.453700766957	44934.52920379264	0
339	9702.415243434611	44934.13840179616	0
340	9702.418597159587	44934.13512564643	0
341	9704.375676072668	44933.44867510124	0
342	9704.383177102391	44933.45737378119	0
343	9705.378837206154	44933.18163436378	0
344	9704.374764663313	44933.44891695935	0
345	9705.392819308872	44933.18060143947	0
346	9705.394245449592	44933.18020104928	0
347	9734.318110717606	44924.12933058054	0
348	9734.315958273117	44924.12962374942	0
349	9735.194132317418	44923.59522327579	0
350	9734.317094270307	44924.1296145047	0
351	9735.20200116199	44923.60848939719	0
352	9735.197554644277	44923.59514255123	0
353	9771.688865224169	44916.34996141993	0
354	9771.689021031096	44916.3499740656	0
355	9772.214843512185	44916.18323958457	0
356	9771.66514060941	44916.36223121449	0
357	9772.539153149068	44916.67590621742	0
358	9772.542415183801	44916.67738770892	0
359	9890.152295624008	44917.34538308473	0
360	9890.151177933942	44917.34403374096	0
361	9891.129447615123	44917.7229885702	0
362	9890.152526518541	44917.34532566668	0
363	9891.12452407954	44917.72586509721	0
364	9891.125036845908	44917.7259523087	0
365	9893.228198004428	44918.13069247457	0
366	9893.228040690476	44918.13057207031	0
367	9894.245742818966	44918.26364976173	0
368	9893.232600431758	44918.13228509628	0
369	9894.27669153671	44918.2720175214	0
370	9894.245332244544	44918.26354733437	0
371	9896.084764150852	44919.35668941391	0
372	9896.084957875784	44919.35676360771	0
373	9897.130511445168	44919.40313264315	0
374	9896.087507889555	44919.35730378288	0
375	9897.13018330709	44919.4047611242	0
