idx	X	Y	component
130	7001.124087772198	40112.70494988924	0
131	7003.016143675017	40113.54607734756	0
132	7002.997753932461	40113.57304216661	0
133	7003.8474295329	40114.09034507071	0
134	7003.017691052115	40113.54652916863	0
135	7003.84804847719	40114.0892560793	0
136	7003.84833512023	40114.08932885082	0
137	7015.071740886622	40115.23822085126	0
138	7015.070407827719	40115.23776563827	0
139	7016.256587531418	40115.67655364453	0
140	7015.16998989087	40115.29224480736	0
141	7016.259887991753	40115.6761407304	0
142	7016.254646888257	40115.67404374059	0
143	7033.113057906176	40119.88331894733	0
144	7033.108445116224	40119.88668988347	0
145	7034.084735870383	40120.18182396065	0
146	7033.113500053823	40119.88339975056	0
147	7034.089631237468	40120.18311065676	0
148	7034.090256538799	40120.1832228514	0
149	7057.439743602732	40124.57193091014	0
150	7057.476404279052	40124.52287130192	0
151	7058.25887971908	40125.20103111218	0
152	7057.439743602132	40124.57193091094	0
153	7058.237286796098	40125.21166295038	0
154	7058.259029299068	40125.20106069991	0
155	7075.598726917713	40128.33738679374	0
156	7075.59894118728	40128.33743072119	0
157	7076.378503749074	40129.10984836689	0
158	7075.564855866047	40128.30201333973	0
159	7076.369106025257	40129.11815512308	0
160	7076.369156715074	40129.11740061482	0
161	7172.011101719585	40150.51565067114	0
162	7172.004082123687	40150.54022764869	0
163	7172.868350491866	40151.01203455881	0
164	7172.011222787729	40150.51570264419	0
165	7172.87948522381	40151.0060073112	0
166	7172.879689840393	40151.00602405472	0
167	7184.291747298063	40152.13935456975	0
168	7184.290198590759	40152.15151432373	0
169	7185.315691602835	40152.02006500964	0
170	7184.291459158641	40152.13937859026	0
171	7185.330383226239	40152.02484591306	0
172	7185.330309315341	40152.02481476294	0
173	7193.466050840754	40153.52354612479	0
174	7193.470793270706	40153.52471947145	0
175	7194.465818712069	40153.86514785616	0
176	7193.469109968206	40153.52555572079	0
177	7194.463983449095	40153.86458822252	0
178	7194.463629111589	40153.86453758649	0
179	7208.914296435061	40155.01324678618	0
180	7208.914213260647	40155.01319855241	0
181	7209.867604434974	40155.42011923662	0
182	7208.912320139116	40155.02067739231	0
183	7209.867452793784	40155.42133926471	0
184	7209.867762795646	40155.42144664936	0
185	7348.98424722446	40201.79487181008	0
186	7348.982584956997	40201.79496000126	0
187	7350.638538207641	40202.91402627186	0
188	7348.993851486823	40201.78660875188	0
189	7350.645528414792	40202.90781232168	0
190	7350.638849760471	40202.91406878511	0
191	7354.091191866166	40205.15979474426	0
192	7354.306008826879	40204.99367621252	0
193	7354.578153470949	40206.01395639541	0
