idx	X	Y	component
0	1000	53899.58679841191	0
1	1190.468188862986	53854.45796203709	0
2	1190.468273318285	53854.45795109095	0
3	1189.986763237976	53853.58480401655	0
4	1190.468662429514	53854.45804009181	0
5	1189.987539712864	53853.5849785046	0
6	1189.986763238965	53853.5848040165	0
7	1271.178324984212	53792.38674085771	0
8	1271.119791395002	53792.42059754689	0
9	1273.060655582434	53790.44486760639	0
10	1271.181561010337	53792.38493236088	0
11	1288.708995541529	53780.55715415651	0
12	1288.709056654159	53780.55759812095	0
13	1289.431219820224	53779.87216479681	0
14	1288.708610934817	53780.55664685454	0
15	1289.445038202335	53779.87081660493	0
16	1289.450039128627	53779.86882775818	0
17	1707.065277854883	53666.32569713636	0
18	1707.089325457229	53666.42479762416	0
19	1706.993610335718	53666.20206590072	0
20	1707.060920660297	53666.31810846945	0
21	1781.645197101141	53643.02046449111	0
22	1781.644445704209	53643.02017702159	0
23	1782.286569834017	53642.22745845723	0
24	1781.645197102131	53643.02046449119	0
25	1782.289700543479	53642.22765873249	0
26	1782.287221832346	53642.22701876821	0
27	1838.396651437157	53618.78448384261	0
28	1838.368116553087	53618.72624896974	0
29	1838.404187998007	53618.79770441228	0
30	1838.39598875813	53618.78478406112	0
31	1913.074425786763	53562.15230154933	0
32	1913.073558984092	53562.15248712925	0
33	1913.75662261984	53561.43508748699	0
34	1913.08723568244	53562.17280859908	0
35	1913.739314745151	53561.4518463516	0
36	1913.756779892108	53561.43490712074	0
37	1924.974150417664	53548.61443740029	0
38	1924.974150417227	53548.6144374012	0
39	1925.020105858479	53548.51746655743	0
40	1924.992893874878	53548.57397809219	0
41	2241.857141691493	53141.63209343768	0
42	2241.846117713809	53141.63980037552	0
43	2242.43417480978	53140.78836665375	0
44	2241.857325795834	53141.63168401868	0
45	2242.436352495715	53140.78599802509	0
46	2242.436005461204	53140.78618249347	0
47	2253.580947415117	53129.88147010872	0
48	2253.580633460748	53129.88130634638	0
49	2254.470241001196	53129.34976345337	0
50	2253.581019669276	53129.88144729112	0
51	2254.470433752867	53129.35015808629	0
52	2254.472530567786	53129.34892844109	0
53	2338.507889952685	53074.58433089532	0
54	2338.503594749171	53074.58307966546	0
55	2339.125658860663	53073.7694528038	0
56	2338.508487937885	53074.58439629326	0
57	2339.128090790065	53073.76933034729	0
58	2339.126991090394	53073.76951380247	0
59	2525.928607934009	52972.11466659306	0
60	2525.925070123747	52972.1179128973	0
61	2526.236084141652	52971.8938355084	0
62	2525.928711366229	52972.11453461611	0
63	2785.903462018847	52699.18549414672	0
64	2785.934716677672	52699.13537303506	0
65	2785.897435033316	52699.22475322636	0
66	2785.907897960366	52699.18536277794	0
67	2900.157969263935	52494.60099684411	0
68	2900.157879996608	52494.60098342579	0
69	2900.516128972813	52493.63620950751	0
70	2900.159312614298	52494.60199189225	0
71	2900.51597286429	52493.63599915047	0
72	2900.51455109744	52493.63633485837	0
73	2922.025228885555	52455.32189501196	0
74	2922.025414806238	52455.32150661828	0
75	2922.285188276932	52454.34129263913	0
76	2922.025510593143	52455.32194555403	0
77	2922.287166584632	52454.34191042612	0
78	2922.286278606625	52454.34094076439	0
79	2924.683953535539	52449.70339645235	0
80	2924.682831029466	52449.70562289418	0
81	2925.008521102864	52449.12253968042	0
82	2925.009051715315	52449.12156674783	0
83	2935.741902289388	52438.04981664198	0
84	2935.742011989554	52438.04963223854	0
85	2936.550670202443	52437.52025244791	0
86	2935.759660094423	52438.05708189819	0
87	2936.554195436853	52437.54026117178	0
88	2936.553163422883	52437.5199638865	0
89	2954.129216142843	52403.64578962472	0
90	2954.120830975473	52403.64706406214	0
91	2955.030936533934	52403.18243300225	0
92	2954.129554127227	52403.64545121301	0
93	2955.032191344828	52403.18185298548	0
94	2955.031434549775	52403.18203544599	0
95	3324.198965146003	52086.60673078651	0
96	3324.184067679889	52086.51945961965	0
97	3325.228017967253	52086.42273568256	0
98	3324.199039328581	52086.60664848701	0
99	3325.232350446458	52086.43178882682	0
100	3325.228228908178	52086.42259024968	0
101	3395.622008973849	52020.16745149509	0
102	3395.619787347357	52020.16584448354	0
103	3396.378039691714	52019.48005028257	0
104	3395.62266922195	52020.16728858442	0
105	3396.380134855455	52019.4792739362	0
